team,date,points,goals,goals_against,power_play,penalty_kill,shots,shots_against,FOWp,opponent,identifier,rolling_points_5,rolling_points_10,rolling_points_20,rolling_goals_5,rolling_goals_10,rolling_ga_5,rolling_ga_10,rolling_pp_5,rolling_pk_5,rolling_shots_5,rolling_sa_5,rolling_fow_5
Anaheim Ducks,2011-01-22,2,3,3,50.0,66.7,26.0,40.0,54.8,Montréal Canadiens,@,1.2,1.4,1.25,3.0,3.0,3.6,2.5,33.65999999999999,96.0,27.0,34.6,48.44
Anaheim Ducks,2011-01-25,2,3,2,66.7,60.0,22.0,37.0,41.7,Columbus Blue Jackets,@,1.2,1.4,1.3,2.2,2.8,3.4,2.6,28.65999999999999,93.34,27.4,35.8,49.06
Anaheim Ducks,2011-02-02,0,3,4,20.0,50.0,30.0,28.0,37.3,San Jose Sharks,vs,1.6,1.4,1.3,2.4,2.9,2.6,2.7,35.339999999999996,85.34,26.2,36.4,47.17999999999999
Anaheim Ducks,2011-02-05,2,3,0,16.7,100.0,29.0,25.0,55.6,Colorado Avalanche,@,1.2,1.4,1.2,2.4,3.1,3.0,2.7,31.339999999999996,75.34,26.6,36.4,43.760000000000005
Anaheim Ducks,2011-02-09,2,4,3,0.0,0.0,24.0,38.0,37.0,Vancouver Canucks,@,1.2,1.4,1.2,2.8,2.8,2.8,2.7,30.679999999999996,75.34,27.0,33.4,45.64
Anaheim Ducks,2011-02-11,2,5,4,100.0,100.0,30.0,25.0,52.1,Calgary Flames,@,1.6,1.4,1.3,3.2,3.1,2.4,3.0,30.679999999999996,55.339999999999996,26.2,33.6,45.279999999999994
Anaheim Ducks,2011-02-13,2,4,0,0.0,100.0,22.0,12.0,52.8,Edmonton Oilers,@,1.6,1.4,1.4,3.6,2.9,2.6,3.0,40.67999999999999,62.0,27.0,30.6,44.739999999999995
Anaheim Ducks,2011-02-16,0,6,7,50.0,100.0,21.0,31.0,40.3,Washington Capitals,vs,1.6,1.6,1.4,3.8,3.1,2.2,2.4,27.339999999999996,70.0,27.0,25.6,46.96
Anaheim Ducks,2011-02-18,0,1,5,0.0,50.0,30.0,26.0,54.6,Minnesota Wild,@,1.6,1.4,1.4,4.4,3.4,2.8,2.9,33.339999999999996,80.0,25.2,26.2,47.56
Anaheim Ducks,2011-02-19,0,3,9,0.0,40.0,25.0,23.0,45.5,St. Louis Blues,@,1.2,1.2,1.4,4.0,3.4,3.8,3.3,30.0,70.0,25.4,26.4,47.36
Anaheim Ducks,2011-02-23,0,2,3,0.0,80.0,27.0,18.0,46.2,Los Angeles Kings,vs,0.8,1.2,1.3,3.8,3.5,5.0,3.7,30.0,78.0,25.6,23.4,49.06
Anaheim Ducks,2011-02-25,1,2,3,0.0,100.0,48.0,31.0,38.2,Minnesota Wild,vs,0.4,1.0,1.2,3.2,3.4,4.8,3.7,9.999999999999995,74.0,25.0,22.0,47.879999999999995
Anaheim Ducks,2011-02-27,2,3,2,20.0,100.0,32.0,24.0,38.2,Colorado Avalanche,vs,0.2,0.9,1.15,2.8,3.3,5.4,3.8,9.999999999999995,74.0,30.2,25.8,44.96
Anaheim Ducks,2011-03-02,2,2,1,0.0,88.9,28.0,29.0,51.8,Detroit Red Wings,vs,0.6,1.1,1.25,2.2,3.3,4.4,3.6,3.9999999999999942,74.0,32.4,24.4,44.54
Anaheim Ducks,2011-03-04,2,4,3,66.7,66.7,29.0,26.0,49.1,Dallas Stars,vs,1.0,1.1,1.25,2.4,3.2,3.6,3.7,3.9999999999999942,81.78,32.0,25.0,43.980000000000004
Anaheim Ducks,2011-03-06,0,0,3,0.0,66.7,26.0,16.0,43.5,Vancouver Canucks,vs,1.4,1.1,1.25,2.6,3.2,2.4,3.7,17.339999999999996,87.12,32.8,25.6,44.7
Anaheim Ducks,2011-03-09,2,5,2,0.0,66.7,33.0,32.0,49.0,New York Rangers,vs,1.4,0.9,1.15,2.2,2.7,2.4,3.6,17.339999999999996,84.46000000000001,32.6,25.2,44.160000000000004
Anaheim Ducks,2011-03-11,2,6,2,25.0,100.0,33.0,26.0,40.4,Colorado Avalanche,@,1.6,0.9,1.25,2.8,2.8,2.2,3.8,17.339999999999996,77.8,29.6,25.4,46.32
Anaheim Ducks,2011-03-13,0,2,5,20.0,100.0,38.0,31.0,57.6,Phoenix Coyotes,vs,1.6,1.1,1.25,3.4,2.8,2.2,3.3,18.339999999999996,77.8,29.8,25.8,46.760000000000005
Anaheim Ducks,2011-03-16,2,2,1,0.0,50.0,24.0,31.0,55.8,St. Louis Blues,vs,1.2,1.1,1.15,3.4,2.9,3.0,3.3,22.339999999999996,80.02000000000001,31.8,26.2,47.92
Anaheim Ducks,2011-03-19,2,2,1,0.0,100.0,25.0,32.0,42.9,Los Angeles Kings,@,1.2,1.3,1.25,3.0,2.8,2.6,2.5,8.999999999999995,76.67999999999999,30.8,27.2,49.260000000000005
Anaheim Ducks,2011-03-20,2,5,4,66.7,75.0,33.0,41.0,48.1,Calgary Flames,vs,1.6,1.5,1.25,3.4,2.8,2.2,2.3,8.999999999999995,83.34,30.6,30.4,49.14
Anaheim Ducks,2011-03-23,2,4,3,25.0,66.7,26.0,26.0,49.2,Dallas Stars,@,1.6,1.6,1.25,3.4,3.1,2.6,2.4,22.339999999999996,85.0,30.6,32.2,48.96
Anaheim Ducks,2011-03-24,0,4,5,33.3,100.0,38.0,28.0,53.3,Nashville Predators,@,1.6,1.6,1.35,3.0,3.2,2.8,2.5,22.339999999999996,78.34,29.2,32.2,50.72
Anaheim Ducks,2011-03-26,2,2,1,0.0,100.0,25.0,28.0,43.3,Chicago Blackhawks,@,1.6,1.4,1.25,3.4,3.4,2.8,2.9,24.999999999999993,78.34,29.2,31.6,49.86
Anaheim Ducks,2011-03-28,2,5,4,50.0,50.0,42.0,35.0,59.7,Colorado Avalanche,vs,1.6,1.4,1.25,3.4,3.2,2.8,2.7,24.999999999999993,88.34,29.4,31.0,47.36
Anaheim Ducks,2011-03-30,2,4,2,33.3,85.7,22.0,25.0,50.9,Calgary Flames,@,1.6,1.6,1.25,4.0,3.7,3.4,2.8,34.99999999999999,78.34,32.8,31.6,50.720000000000006
Anaheim Ducks,2011-04-02,0,2,4,25.0,0.0,22.0,33.0,43.1,San Jose Sharks,@,1.6,1.6,1.25,3.8,3.6,3.0,2.8,28.319999999999993,80.48,30.6,28.4,51.279999999999994
Anaheim Ducks,2011-04-03,0,3,4,0.0,83.3,27.0,31.0,48.4,Dallas Stars,vs,1.2,1.4,1.25,3.4,3.2,3.2,3.0,28.319999999999993,67.14000000000001,29.8,29.8,50.06
Anaheim Ducks,2011-04-06,2,6,2,66.7,100.0,34.0,38.0,49.2,San Jose Sharks,vs,1.2,1.4,1.25,3.2,3.3,3.0,2.9,21.659999999999993,63.8,27.6,30.4,49.08
Anaheim Ducks,2011-04-08,2,2,1,0.0,100.0,28.0,24.0,44.4,Los Angeles Kings,vs,1.2,1.4,1.35,4.0,3.7,3.2,3.0,34.99999999999999,63.8,29.4,32.4,50.260000000000005
Anaheim Ducks,2011-04-09,2,3,1,50.0,85.7,20.0,44.0,35.6,Los Angeles Kings,@,1.2,1.4,1.45,3.4,3.7,2.6,3.0,24.999999999999993,73.8,26.6,30.2,47.2
Anaheim Ducks,2011-10-07,0,1,4,0.0,50.0,30.0,25.0,48.3,Buffalo Sabres,@,1.2,1.4,1.5,3.2,3.5,2.4,2.7,28.339999999999996,73.8,26.2,34.0,44.14
Anaheim Ducks,2011-10-08,2,1,1,0.0,100.0,28.0,15.0,40.7,New York Rangers,vs,1.2,1.2,1.4,3.0,3.2,2.4,2.8,23.339999999999996,83.8,27.8,32.4,45.18
Anaheim Ducks,2011-10-14,2,1,0,0.0,100.0,23.0,31.0,36.4,San Jose Sharks,vs,1.6,1.4,1.4,2.6,2.9,1.8,2.4,23.339999999999996,87.14,28.0,29.2,43.64
Anaheim Ducks,2011-10-16,2,4,2,25.0,100.0,23.0,30.0,53.7,St. Louis Blues,vs,1.6,1.4,1.4,1.6,2.8,1.4,2.3,9.999999999999995,87.14,25.8,27.8,41.08
Anaheim Ducks,2011-10-17,2,3,2,33.3,83.3,22.0,43.0,42.6,San Jose Sharks,@,1.6,1.4,1.5,2.0,2.7,1.6,2.1,14.999999999999995,87.14,24.8,29.0,42.940000000000005
Anaheim Ducks,2011-10-21,0,1,3,20.0,100.0,36.0,19.0,45.3,Dallas Stars,vs,1.6,1.4,1.5,2.0,2.6,1.8,2.1,11.659999999999993,86.66,25.2,28.8,44.339999999999996
Anaheim Ducks,2011-10-23,0,4,5,0.0,100.0,33.0,35.0,44.6,Phoenix Coyotes,vs,1.6,1.4,1.4,2.0,2.5,1.6,2.0,15.659999999999993,96.66,26.4,27.6,43.74
Anaheim Ducks,2011-10-25,1,2,2,16.7,100.0,31.0,35.0,45.6,Chicago Blackhawks,@,1.2,1.4,1.4,2.6,2.6,2.4,2.1,15.659999999999993,96.66,27.4,31.6,44.519999999999996
Anaheim Ducks,2011-10-27,2,3,2,33.3,60.0,16.0,25.0,41.4,Minnesota Wild,@,1.0,1.3,1.35,2.8,2.2,2.8,2.1,18.999999999999993,96.66,29.0,32.4,46.36
Anaheim Ducks,2011-10-29,0,0,3,0.0,83.3,20.0,29.0,47.8,Nashville Predators,@,1.0,1.3,1.35,2.6,2.3,2.8,2.2,20.659999999999993,88.66,27.6,31.4,43.9
Anaheim Ducks,2011-10-30,0,1,3,0.0,66.7,20.0,21.0,46.3,Columbus Blue Jackets,@,0.6,1.1,1.25,2.0,2.0,3.0,2.4,13.999999999999995,88.66,27.2,28.6,44.94
Anaheim Ducks,2011-11-01,1,4,5,100.0,100.0,15.0,40.0,53.6,Washington Capitals,@,0.6,1.1,1.15,2.0,2.0,3.0,2.3,9.999999999999995,82.0,24.0,29.0,45.14
Anaheim Ducks,2011-11-03,1,1,1,0.0,100.0,28.0,25.0,52.9,New York Rangers,@,0.8,1.0,1.2,2.0,2.3,3.0,2.7,29.999999999999993,82.0,20.4,30.0,46.94
Anaheim Ducks,2011-11-05,0,0,5,0.0,75.0,22.0,50.0,39.7,Detroit Red Wings,@,0.8,0.9,1.15,1.8,2.3,2.8,2.8,26.659999999999997,82.0,19.8,28.0,48.4
Anaheim Ducks,2011-11-09,0,2,4,0.0,100.0,33.0,32.0,60.0,Nashville Predators,vs,0.4,0.7,1.05,1.2,1.9,3.4,3.1,19.999999999999993,85.0,21.0,33.0,48.06
Anaheim Ducks,2011-11-11,2,4,3,40.0,80.0,21.0,41.0,43.9,Vancouver Canucks,vs,0.4,0.5,0.95,1.6,1.8,3.6,3.3,19.999999999999993,88.34,23.6,33.6,50.5
Anaheim Ducks,2011-11-13,0,2,3,0.0,100.0,34.0,26.0,48.0,Minnesota Wild,vs,0.8,0.7,1.05,2.2,2.1,3.6,3.3,27.999999999999993,91.0,23.8,37.6,50.019999999999996
Anaheim Ducks,2011-11-16,1,1,1,25.0,83.3,24.0,37.0,50.0,Los Angeles Kings,@,0.6,0.7,1.05,1.8,1.9,3.2,3.1,7.999999999999995,91.0,27.6,34.8,48.9
Anaheim Ducks,2011-11-17,0,3,5,25.0,75.0,38.0,36.0,44.1,Los Angeles Kings,vs,0.6,0.7,1.0,1.8,1.8,3.2,3.0,12.999999999999995,87.66,26.8,37.2,48.32
Anaheim Ducks,2011-11-20,0,2,4,20.0,100.0,34.0,30.0,65.5,Detroit Red Wings,vs,0.6,0.5,0.9,2.4,1.8,3.2,3.3,17.999999999999993,87.66,30.0,34.4,49.2
Anaheim Ducks,2011-11-23,0,2,4,0.0,87.5,21.0,29.0,39.6,Phoenix Coyotes,@,0.6,0.5,0.8,2.4,2.0,3.2,3.4,21.999999999999993,87.66,30.2,34.0,50.3
Anaheim Ducks,2011-11-25,0,5,6,33.3,71.4,28.0,42.0,43.8,Chicago Blackhawks,vs,0.2,0.5,0.8,2.0,2.1,3.4,3.5,13.999999999999995,89.16,30.2,31.6,49.440000000000005
Anaheim Ducks,2011-11-27,0,2,5,50.0,75.0,28.0,28.0,46.3,Toronto Maple Leafs,vs,0.2,0.4,0.7,2.6,2.2,4.0,3.6,20.659999999999993,83.44,29.0,34.8,48.6
Anaheim Ducks,2011-11-30,2,4,1,28.6,100.0,27.0,20.0,54.4,Montréal Canadiens,vs,0.0,0.3,0.6,2.8,2.3,4.8,4.0,25.65999999999999,81.78,29.8,33.0,47.86
Anaheim Ducks,2011-12-02,1,3,4,33.3,66.7,22.0,47.0,52.9,Philadelphia Flyers,vs,0.4,0.5,0.6,3.0,2.7,4.0,3.6,26.379999999999995,86.78,27.6,29.8,49.919999999999995
Anaheim Ducks,2011-12-04,0,3,5,33.3,66.7,27.0,36.0,55.8,Minnesota Wild,vs,0.6,0.6,0.55,3.2,2.8,4.0,3.6,29.039999999999992,80.12,25.2,33.2,47.39999999999999
Anaheim Ducks,2011-12-06,2,3,2,0.0,100.0,27.0,39.0,50.0,Los Angeles Kings,vs,0.6,0.4,0.55,3.4,2.7,4.2,3.8,35.699999999999996,75.96000000000001,26.4,34.6,50.64
Anaheim Ducks,2011-12-08,0,2,4,0.0,100.0,23.0,24.0,52.2,St. Louis Blues,@,1.0,0.6,0.65,3.0,2.8,3.4,3.7,29.04,81.68,26.2,34.0,51.879999999999995
Anaheim Ducks,2011-12-10,0,2,3,0.0,75.0,17.0,28.0,35.4,Nashville Predators,@,1.0,0.5,0.6,3.0,2.9,3.2,4.0,19.039999999999992,86.68,25.2,33.2,53.06
Anaheim Ducks,2011-12-14,2,4,1,25.0,66.7,28.0,20.0,48.1,Phoenix Coyotes,vs,0.6,0.5,0.5,2.6,2.8,3.6,3.8,13.319999999999993,81.68,23.2,34.8,49.260000000000005
Anaheim Ducks,2011-12-16,0,1,4,0.0,66.7,25.0,24.0,38.0,Chicago Blackhawks,@,0.8,0.7,0.6,2.8,3.0,3.0,3.5,11.659999999999993,81.68,24.4,29.4,48.3
Anaheim Ducks,2011-12-17,0,3,5,25.0,50.0,36.0,31.0,54.1,Winnipeg Jets,@,0.8,0.7,0.6,2.4,2.9,2.8,3.5,4.999999999999995,81.67999999999999,24.0,27.0,44.739999999999995
Anaheim Ducks,2011-12-19,0,3,5,66.7,60.0,28.0,33.0,43.9,Dallas Stars,@,0.4,0.7,0.55,2.4,2.7,3.4,3.4,9.999999999999995,71.67999999999999,25.8,25.4,45.56
Anaheim Ducks,2011-12-22,1,2,2,0.0,100.0,22.0,34.0,45.2,Los Angeles Kings,@,0.4,0.7,0.5,2.6,2.8,3.6,3.4,23.339999999999996,63.67999999999999,26.8,27.2,43.9
Anaheim Ducks,2011-12-26,2,3,2,0.0,100.0,23.0,38.0,49.0,San Jose Sharks,@,0.6,0.6,0.55,2.6,2.6,3.4,3.5,23.339999999999996,68.67999999999999,27.8,28.4,45.86
Anaheim Ducks,2011-12-29,0,2,5,0.0,100.0,32.0,31.0,44.4,Vancouver Canucks,vs,0.6,0.7,0.65,2.4,2.6,3.6,3.3,18.339999999999996,75.34,26.8,32.0,46.040000000000006
Anaheim Ducks,2011-12-31,0,2,4,0.0,50.0,20.0,26.0,40.0,Colorado Avalanche,vs,0.6,0.7,0.55,2.6,2.5,3.8,3.3,18.339999999999996,82.0,28.2,33.4,47.32000000000001
Anaheim Ducks,2012-01-04,0,1,3,0.0,100.0,27.0,36.0,47.1,San Jose Sharks,vs,0.6,0.5,0.55,2.4,2.4,3.6,3.5,13.339999999999995,82.0,25.0,32.4,44.5
Anaheim Ducks,2012-01-06,2,4,2,0.0,100.0,20.0,21.0,57.4,New York Islanders,vs,0.6,0.5,0.5,2.0,2.3,3.2,3.4,0.0,90.0,24.8,33.0,45.14
Anaheim Ducks,2012-01-08,2,7,4,40.0,66.7,27.0,18.0,37.3,Columbus Blue Jackets,vs,0.8,0.7,0.6,2.4,2.5,3.2,3.3,0.0,90.0,24.4,30.4,47.58
Anaheim Ducks,2012-01-10,2,5,2,0.0,100.0,26.0,28.0,44.2,Dallas Stars,vs,0.8,0.7,0.7,3.2,2.8,3.6,3.6,7.999999999999995,83.34,25.2,26.4,45.239999999999995
Anaheim Ducks,2012-01-12,1,0,1,0.0,100.0,23.0,19.0,60.9,Calgary Flames,@,1.2,0.9,0.8,3.8,3.2,3.0,3.4,7.999999999999995,83.34,24.0,25.8,45.2
Anaheim Ducks,2012-01-13,2,5,0,66.7,100.0,28.0,33.0,35.7,Edmonton Oilers,@,1.4,1.0,0.85,3.4,2.9,2.4,3.0,7.999999999999995,93.34,24.6,24.4,49.38
Anaheim Ducks,2012-01-15,2,4,2,33.3,66.7,34.0,23.0,40.3,Vancouver Canucks,@,1.8,1.2,0.95,4.2,3.1,1.8,2.5,21.339999999999996,93.34,24.8,23.8,47.1
Anaheim Ducks,2012-01-18,2,6,2,100.0,100.0,21.0,27.0,52.3,Phoenix Coyotes,vs,1.8,1.3,0.95,4.2,3.3,1.8,2.5,27.999999999999993,86.68,27.6,24.2,43.68
Anaheim Ducks,2012-01-21,2,2,1,0.0,100.0,29.0,32.0,54.6,Ottawa Senators,vs,1.8,1.3,1.0,4.0,3.6,1.4,2.5,39.99999999999999,93.34,26.4,26.0,46.68
Anaheim Ducks,2012-01-22,2,3,2,33.3,75.0,18.0,45.0,44.4,Colorado Avalanche,vs,1.8,1.5,1.1,3.4,3.6,1.2,2.1,39.99999999999999,93.34,27.0,26.8,48.76
Anaheim Ducks,2012-01-24,0,0,1,0.0,80.0,27.0,16.0,50.9,Dallas Stars,@,2.0,1.7,1.1,4.0,3.7,1.4,1.9,46.65999999999999,88.34,26.0,32.0,45.46
Anaheim Ducks,2012-01-31,2,4,1,33.3,100.0,30.0,26.0,42.9,Phoenix Coyotes,@,1.6,1.7,1.1,3.0,3.6,1.6,1.7,33.31999999999999,84.34,25.8,28.6,48.5
Anaheim Ducks,2012-02-01,0,2,6,0.0,66.7,35.0,26.0,50.9,Dallas Stars,vs,1.6,1.7,1.2,3.0,3.6,1.4,1.6,33.31999999999999,91.0,25.0,29.2,49.019999999999996
Anaheim Ducks,2012-02-03,1,2,3,20.0,75.0,35.0,21.0,60.3,Columbus Blue Jackets,vs,1.2,1.5,1.1,2.2,3.1,2.2,1.8,13.319999999999993,84.34,27.8,29.0,48.739999999999995
Anaheim Ducks,2012-02-06,2,2,2,0.0,75.0,33.0,26.0,58.9,Calgary Flames,vs,1.0,1.4,1.15,2.2,2.8,2.6,1.9,17.319999999999993,79.34,29.0,26.8,49.879999999999995
Anaheim Ducks,2012-02-08,2,3,2,0.0,100.0,34.0,33.0,50.0,Carolina Hurricanes,vs,1.0,1.5,1.25,2.0,3.0,2.6,2.0,10.659999999999993,79.34,32.0,23.0,52.779999999999994
Anaheim Ducks,2012-02-10,1,1,1,0.0,100.0,30.0,24.0,37.9,Detroit Red Wings,@,1.4,1.5,1.35,2.6,2.8,2.8,2.2,10.659999999999993,83.34,33.4,26.4,52.6
Anaheim Ducks,2012-02-12,2,5,3,75.0,60.0,35.0,27.0,45.9,Columbus Blue Jackets,@,1.2,1.4,1.35,2.0,2.5,2.8,2.1,3.9999999999999942,83.34,33.4,26.0,51.6
Anaheim Ducks,2012-02-14,2,2,1,0.0,66.7,25.0,18.0,33.3,Minnesota Wild,@,1.6,1.4,1.35,2.6,2.4,2.2,2.2,18.999999999999993,82.0,33.4,26.2,50.6
Anaheim Ducks,2012-02-15,2,2,1,0.0,100.0,29.0,26.0,40.0,Pittsburgh Penguins,@,1.8,1.4,1.45,2.6,2.4,1.8,2.2,14.999999999999995,80.34,31.4,25.6,45.199999999999996
Anaheim Ducks,2012-02-17,1,2,2,0.0,100.0,38.0,27.0,43.1,New Jersey Devils,@,1.8,1.4,1.55,2.6,2.3,1.6,2.1,14.999999999999995,85.34,30.6,25.6,41.42
Anaheim Ducks,2012-02-19,2,2,0,0.0,100.0,27.0,31.0,43.8,Florida Panthers,@,1.6,1.5,1.6,2.4,2.5,1.6,2.2,14.999999999999995,85.34,31.4,24.4,40.04
Anaheim Ducks,2012-02-21,0,2,3,0.0,50.0,30.0,16.0,46.3,Tampa Bay Lightning,@,1.8,1.5,1.6,2.6,2.3,1.4,2.1,14.999999999999995,85.34,30.8,25.8,41.22
Anaheim Ducks,2012-02-23,2,2,2,20.0,50.0,37.0,32.0,42.9,Carolina Hurricanes,@,1.4,1.5,1.5,2.0,2.3,1.4,1.8,0.0,83.34,29.8,23.6,41.3
Anaheim Ducks,2012-02-26,2,3,1,33.3,66.7,38.0,19.0,42.1,Chicago Blackhawks,vs,1.4,1.6,1.5,2.0,2.3,1.6,1.7,3.9999999999999942,80.0,32.2,26.4,43.22
Anaheim Ducks,2012-02-27,0,1,4,33.3,100.0,28.0,23.0,43.6,Colorado Avalanche,@,1.4,1.6,1.55,2.2,2.4,1.6,1.6,10.659999999999993,73.34,34.0,25.0,43.64
Anaheim Ducks,2012-02-29,0,0,2,0.0,80.0,43.0,24.0,56.5,Buffalo Sabres,vs,1.2,1.4,1.45,2.0,2.2,2.0,1.8,17.319999999999993,73.34,32.0,24.2,43.739999999999995
Anaheim Ducks,2012-03-02,2,3,2,0.0,80.0,38.0,29.0,58.2,Calgary Flames,vs,0.8,1.3,1.35,1.6,2.1,2.4,1.9,17.319999999999993,69.34,35.2,22.8,46.28
Anaheim Ducks,2012-03-03,0,2,4,0.0,50.0,31.0,20.0,51.8,Los Angeles Kings,@,1.2,1.3,1.35,1.8,1.9,2.2,1.8,17.319999999999993,75.34,36.8,25.4,48.660000000000004
Anaheim Ducks,2012-03-05,2,4,2,50.0,0.0,30.0,36.0,52.8,Edmonton Oilers,vs,0.8,1.1,1.25,1.8,1.9,2.6,2.1,13.319999999999993,75.34,35.6,23.0,50.440000000000005
Anaheim Ducks,2012-03-08,0,1,3,0.0,50.0,25.0,27.0,48.1,St. Louis Blues,@,0.8,1.1,1.25,2.0,2.1,2.8,2.2,16.659999999999993,62.0,34.0,26.4,52.580000000000005
Anaheim Ducks,2012-03-10,0,0,2,0.0,80.0,21.0,23.0,53.1,Dallas Stars,@,0.8,1.0,1.25,2.0,2.0,2.6,2.3,9.999999999999995,52.0,33.4,27.2,53.48
Anaheim Ducks,2012-03-12,1,2,3,100.0,100.0,40.0,33.0,39.6,Colorado Avalanche,@,0.8,0.8,1.15,2.0,1.8,2.6,2.5,9.999999999999995,52.0,29.0,27.0,52.8
Anaheim Ducks,2012-03-14,2,4,0,0.0,100.0,24.0,23.0,47.8,Detroit Red Wings,vs,0.6,0.9,1.2,1.8,1.8,2.8,2.5,29.999999999999993,56.0,29.4,27.8,49.08
Anaheim Ducks,2012-03-16,0,2,4,33.3,100.0,20.0,43.0,45.8,Los Angeles Kings,vs,1.0,0.9,1.25,2.2,2.0,2.0,2.3,29.999999999999993,66.0,28.0,28.4,48.279999999999994
Anaheim Ducks,2012-03-18,0,1,3,0.0,75.0,31.0,27.0,55.6,Nashville Predators,vs,0.6,0.7,1.15,1.8,1.9,2.4,2.6,26.65999999999999,86.0,26.0,29.8,46.88
Anaheim Ducks,2012-03-19,2,5,3,50.0,66.7,40.0,30.0,45.0,San Jose Sharks,@,0.6,0.7,1.05,1.8,1.9,2.4,2.5,26.65999999999999,91.0,27.2,29.8,48.38
Anaheim Ducks,2012-03-21,2,4,3,25.0,100.0,22.0,38.0,35.2,St. Louis Blues,vs,1.0,0.9,1.1,2.8,2.4,2.6,2.6,36.65999999999999,88.34,31.0,31.2,46.76
Anaheim Ducks,2012-03-25,0,2,3,33.3,100.0,27.0,25.0,41.8,Boston Bruins,vs,1.2,0.9,1.1,3.2,2.5,2.6,2.7,21.659999999999993,88.34,27.4,32.2,45.88
Anaheim Ducks,2012-03-28,2,3,1,20.0,100.0,27.0,29.0,44.0,San Jose Sharks,vs,0.8,0.9,1.0,2.8,2.5,3.2,2.6,28.319999999999993,88.34,28.0,32.6,44.68
Anaheim Ducks,2012-03-31,0,0,4,0.0,25.0,44.0,29.0,52.5,Phoenix Coyotes,@,1.2,0.9,1.0,3.0,2.4,2.6,2.5,25.65999999999999,88.34,29.4,29.8,44.32
Anaheim Ducks,2012-04-01,0,1,2,0.0,100.0,33.0,15.0,51.9,Edmonton Oilers,vs,1.2,0.9,0.95,2.8,2.3,2.8,2.6,25.65999999999999,78.34,32.0,30.2,43.7
Anaheim Ducks,2012-04-03,1,4,4,33.3,100.0,24.0,39.0,47.7,Vancouver Canucks,@,0.8,0.9,0.85,2.0,2.4,2.6,2.6,15.659999999999993,85.0,30.6,27.2,45.08
Anaheim Ducks,2012-04-05,2,3,2,0.0,100.0,17.0,26.0,61.7,Edmonton Oilers,@,0.6,0.9,0.9,2.0,2.6,2.8,2.7,17.319999999999993,85.0,31.0,27.4,47.58
Anaheim Ducks,2012-04-07,0,2,5,20.0,100.0,25.0,23.0,44.1,Calgary Flames,@,1.0,0.9,0.9,2.2,2.5,2.6,2.9,10.659999999999993,85.0,29.0,27.6,51.56
Anaheim Ducks,2013-01-19,2,7,3,100.0,50.0,26.0,29.0,50.7,Vancouver Canucks,@,0.6,0.9,0.8,2.0,2.5,3.4,3.0,10.659999999999993,85.0,28.6,26.4,51.580000000000005
Anaheim Ducks,2013-01-21,2,5,4,0.0,33.3,24.0,25.0,56.9,Calgary Flames,@,1.0,1.1,0.9,3.4,3.1,3.2,3.0,30.65999999999999,90.0,25.0,26.4,51.220000000000006
Anaheim Ducks,2013-01-25,0,0,5,0.0,66.7,30.0,34.0,47.1,Vancouver Canucks,vs,1.4,1.1,1.0,4.2,3.1,3.6,3.1,30.65999999999999,76.66,23.2,28.4,52.220000000000006
Anaheim Ducks,2013-01-26,2,2,2,0.0,100.0,22.0,21.0,50.0,Nashville Predators,vs,1.2,0.9,0.9,3.4,2.7,3.8,3.3,23.999999999999993,70.0,24.4,27.4,52.1
Anaheim Ducks,2013-01-29,1,2,2,0.0,100.0,30.0,18.0,46.0,San Jose Sharks,@,1.2,1.1,1.0,3.2,2.7,3.8,3.2,23.999999999999993,70.0,25.4,26.4,49.760000000000005
Anaheim Ducks,2013-02-01,2,3,1,50.0,100.0,31.0,27.0,45.5,Minnesota Wild,vs,1.4,1.0,0.95,3.2,2.6,3.2,3.3,19.999999999999993,70.0,26.4,25.4,50.14
Anaheim Ducks,2013-02-02,2,7,4,75.0,50.0,25.0,34.0,56.1,Los Angeles Kings,vs,1.4,1.2,1.05,2.4,2.9,2.8,3.0,9.999999999999995,80.0,27.4,25.0,49.1
Anaheim Ducks,2013-02-04,2,2,1,0.0,100.0,32.0,26.0,45.6,San Jose Sharks,vs,1.4,1.4,1.15,2.8,3.5,2.8,3.2,24.999999999999993,83.34,27.6,26.8,48.940000000000005
Anaheim Ducks,2013-02-06,2,3,0,33.3,100.0,20.0,31.0,42.9,Colorado Avalanche,@,1.8,1.5,1.2,3.2,3.3,2.0,2.9,24.999999999999993,90.0,28.0,25.2,48.64
Anaheim Ducks,2013-02-08,0,1,3,0.0,60.0,21.0,28.0,49.1,Dallas Stars,@,1.8,1.5,1.2,3.4,3.3,1.6,2.7,31.65999999999999,90.0,27.6,27.2,47.22
Anaheim Ducks,2013-02-09,2,5,5,0.0,0.0,23.0,31.0,47.1,St. Louis Blues,@,1.6,1.5,1.2,3.2,3.2,1.8,2.5,31.65999999999999,82.0,25.8,29.2,47.839999999999996
Anaheim Ducks,2013-02-12,2,2,2,20.0,83.3,31.0,30.0,46.0,Chicago Blackhawks,@,1.6,1.5,1.3,3.6,3.0,2.6,2.7,21.659999999999993,62.0,24.2,30.0,48.160000000000004
Anaheim Ducks,2013-02-15,2,5,2,0.0,75.0,37.0,28.0,42.3,Detroit Red Wings,@,1.6,1.5,1.3,2.6,2.7,2.2,2.5,10.659999999999993,68.66,25.4,29.2,46.14
