team,date,points,goals,goals_against,power_play,penalty_kill,shots,shots_against,FOWp,opponent,identifier,rolling_points_5,rolling_points_10,rolling_points_20,rolling_goals_5,rolling_goals_10,rolling_ga_5,rolling_ga_10,rolling_pp_5,rolling_pk_5,rolling_shots_5,rolling_sa_5,rolling_fow_5
Calgary Flames,2010-12-23,2,2,2,25.0,66.7,33.0,16.0,50.9,Dallas Stars,@,0.8,0.9,0.85,2.2,2.2,2.8,2.6,18.339999999999996,56.660000000000004,30.4,23.8,52.9
Calgary Flames,2010-12-27,2,5,2,20.0,100.0,33.0,27.0,60.0,Buffalo Sabres,vs,0.8,0.9,0.95,2.0,2.2,2.8,2.6,23.339999999999996,70.0,32.0,22.2,53.3
Calgary Flames,2010-12-31,2,3,2,0.0,100.0,23.0,21.0,51.2,Colorado Avalanche,vs,0.8,1.1,1.05,2.0,2.5,2.8,2.4,13.999999999999996,70.0,32.0,23.8,53.5
Calgary Flames,2011-01-01,2,2,1,0.0,100.0,30.0,17.0,47.3,Edmonton Oilers,@,1.2,1.1,1.05,2.4,2.4,2.6,2.4,13.999999999999996,80.0,30.8,24.8,52.94000000000001
Calgary Flames,2011-01-03,0,2,5,0.0,0.0,43.0,26.0,52.3,New York Islanders,vs,1.6,1.3,1.1,2.6,2.5,2.0,2.3,13.999999999999996,93.34,29.8,23.6,52.17999999999999
Calgary Flames,2011-01-05,0,1,3,0.0,100.0,44.0,21.0,48.2,Vancouver Canucks,@,1.6,1.2,1.1,2.8,2.5,2.4,2.6,8.999999999999996,73.34,32.4,21.4,52.339999999999996
Calgary Flames,2011-01-07,1,4,4,20.0,83.3,39.0,27.0,52.8,Detroit Red Wings,vs,1.2,1.0,1.05,2.6,2.3,2.6,2.7,3.9999999999999973,80.0,34.6,22.4,51.8
Calgary Flames,2011-01-11,1,5,5,0.0,100.0,32.0,30.0,51.4,Carolina Hurricanes,@,1.0,0.9,1.0,2.4,2.2,3.0,2.9,3.9999999999999973,76.66,35.8,22.4,50.36
Calgary Flames,2011-01-14,2,3,2,20.0,100.0,26.0,35.0,46.0,Ottawa Senators,@,0.8,1.0,1.05,2.8,2.6,3.6,3.1,3.9999999999999973,76.66,37.6,24.2,50.4
Calgary Flames,2011-01-15,2,1,1,0.0,66.7,33.0,33.0,43.8,Toronto Maple Leafs,@,0.8,1.2,1.05,3.0,2.8,3.8,2.9,7.999999999999997,76.66,36.8,27.8,50.14
Calgary Flames,2011-01-17,1,4,5,0.0,100.0,28.0,29.0,41.2,Montréal Canadiens,@,1.2,1.4,1.15,2.8,2.8,3.0,2.7,7.999999999999997,90.0,34.8,29.2,48.44
Calgary Flames,2011-01-19,0,0,6,0.0,66.7,37.0,24.0,52.8,Minnesota Wild,vs,1.4,1.3,1.1,3.4,3.0,3.4,3.0,7.999999999999997,90.0,31.6,30.8,47.040000000000006
Calgary Flames,2011-01-21,2,7,4,50.0,100.0,19.0,21.0,44.4,Dallas Stars,vs,1.2,1.1,1.1,2.6,2.5,3.8,3.4,3.9999999999999973,86.67999999999999,31.2,30.2,47.04
Calgary Flames,2011-01-22,2,3,3,16.7,100.0,33.0,44.0,38.5,Vancouver Canucks,@,1.4,1.1,1.1,3.0,2.9,3.6,3.6,13.999999999999996,86.67999999999999,28.6,28.4,45.64
Calgary Flames,2011-01-24,2,3,1,33.3,100.0,27.0,24.0,47.2,Nashville Predators,vs,1.4,1.1,1.2,3.0,3.0,3.8,3.8,13.339999999999998,86.67999999999999,30.0,30.2,44.14
Calgary Flames,2011-01-26,2,4,1,66.7,100.0,20.0,29.0,43.1,St. Louis Blues,vs,1.4,1.3,1.25,3.4,3.1,3.8,3.4,19.999999999999996,93.34,28.8,28.4,44.82000000000001
Calgary Flames,2011-02-01,2,2,2,0.0,75.0,28.0,27.0,41.3,Nashville Predators,@,1.6,1.5,1.25,3.4,3.4,3.0,3.2,33.339999999999996,93.34,27.2,28.4,45.2
Calgary Flames,2011-02-03,2,4,2,0.0,100.0,24.0,24.0,41.0,Atlanta Thrashers,@,2.0,1.6,1.25,3.8,3.2,2.2,3.0,33.339999999999996,95.0,25.4,29.0,42.9
Calgary Flames,2011-02-05,1,3,3,25.0,75.0,35.0,33.0,51.4,Los Angeles Kings,vs,2.0,1.7,1.35,3.2,3.1,1.8,2.7,23.339999999999996,95.0,26.4,29.6,42.22
Calgary Flames,2011-02-07,2,3,1,25.0,100.0,28.0,23.0,56.9,Chicago Blackhawks,vs,1.8,1.6,1.4,3.2,3.1,1.8,2.8,24.999999999999996,90.0,26.8,27.4,44.8
Calgary Flames,2011-02-09,2,5,2,60.0,100.0,35.0,26.0,59.2,Ottawa Senators,vs,1.8,1.6,1.5,3.2,3.3,1.8,2.8,23.339999999999996,90.0,27.0,27.2,46.74
Calgary Flames,2011-02-11,1,4,5,0.0,0.0,25.0,30.0,47.9,Anaheim Ducks,vs,1.8,1.7,1.5,3.4,3.4,2.0,2.5,21.999999999999996,90.0,30.0,26.6,49.959999999999994
Calgary Flames,2011-02-12,0,2,4,0.0,33.3,26.0,33.0,46.4,Vancouver Canucks,@,1.6,1.8,1.45,3.8,3.8,2.6,2.4,21.999999999999996,75.0,29.4,27.2,51.279999999999994
Calgary Flames,2011-02-14,2,9,1,25.0,66.7,33.0,23.0,52.2,Colorado Avalanche,@,1.2,1.6,1.35,3.4,3.3,3.0,2.4,21.999999999999996,61.65999999999999,29.8,29.0,52.36
Calgary Flames,2011-02-16,2,4,2,33.3,100.0,31.0,24.0,41.8,Dallas Stars,vs,1.4,1.6,1.35,4.6,3.9,2.6,2.2,21.999999999999996,60.0,29.4,27.0,52.52
Calgary Flames,2011-02-20,2,4,0,50.0,100.0,37.0,39.0,49.3,Montréal Canadiens,vs,1.4,1.6,1.45,4.8,4.0,2.8,2.3,23.659999999999997,60.0,30.0,27.2,49.5
Calgary Flames,2011-02-22,0,1,3,50.0,100.0,29.0,29.0,44.2,Boston Bruins,vs,1.4,1.6,1.55,4.6,4.0,2.4,2.2,21.659999999999997,60.0,30.4,29.8,47.519999999999996
Calgary Flames,2011-02-25,1,3,3,0.0,100.0,24.0,33.0,46.0,San Jose Sharks,vs,1.2,1.4,1.5,4.0,3.9,2.0,2.3,31.659999999999997,80.0,31.2,29.6,46.78
Calgary Flames,2011-02-27,2,1,0,0.0,100.0,20.0,27.0,57.1,St. Louis Blues,vs,1.4,1.3,1.5,4.2,3.8,1.8,2.4,31.659999999999997,93.34,30.8,29.6,46.7
Calgary Flames,2011-03-01,2,6,0,50.0,100.0,29.0,25.0,48.1,St. Louis Blues,@,1.4,1.4,1.5,2.6,3.6,1.6,2.1,26.659999999999997,100.0,28.2,30.4,47.68
Calgary Flames,2011-03-02,0,4,6,33.3,75.0,25.0,30.0,39.7,Chicago Blackhawks,@,1.4,1.4,1.5,3.0,3.9,1.2,2.0,30.0,100.0,27.8,30.6,48.94
Calgary Flames,2011-03-04,2,4,3,28.6,100.0,28.0,40.0,53.9,Columbus Blue Jackets,vs,1.0,1.2,1.45,3.0,3.8,2.4,2.4,26.659999999999997,95.0,25.4,28.8,47.02
Calgary Flames,2011-03-06,2,3,2,50.0,100.0,36.0,23.0,52.8,Nashville Predators,vs,1.4,1.3,1.55,3.6,3.8,2.4,2.2,22.379999999999995,95.0,25.2,31.0,48.96
Calgary Flames,2011-03-09,2,3,3,0.0,66.7,34.0,34.0,47.1,Dallas Stars,@,1.6,1.5,1.55,3.6,3.9,2.2,2.0,32.379999999999995,95.0,27.6,29.0,50.32
Calgary Flames,2011-03-10,0,0,3,0.0,100.0,39.0,32.0,46.6,Phoenix Coyotes,@,1.6,1.5,1.55,4.0,3.3,2.8,2.2,32.379999999999995,88.34,30.4,30.4,48.32
Calgary Flames,2011-03-12,0,3,4,0.0,0.0,23.0,32.0,45.5,Vancouver Canucks,vs,1.2,1.3,1.45,2.8,2.9,3.4,2.3,22.379999999999995,88.34,32.4,31.8,48.02
Calgary Flames,2011-03-15,0,3,4,50.0,100.0,27.0,25.0,42.9,Phoenix Coyotes,vs,1.2,1.1,1.35,2.6,2.8,3.0,2.7,15.719999999999999,73.34,32.0,32.2,49.17999999999999
Calgary Flames,2011-03-17,2,5,2,50.0,80.0,28.0,29.0,33.3,Colorado Avalanche,vs,0.8,1.1,1.25,2.4,3.0,3.2,2.8,19.999999999999996,73.34,31.8,29.2,46.980000000000004
Calgary Flames,2011-03-20,1,4,5,25.0,33.3,41.0,33.0,51.9,Anaheim Ducks,@,0.8,1.2,1.25,2.8,3.2,3.2,2.7,19.999999999999996,69.34,30.2,30.4,43.08
Calgary Flames,2011-03-21,1,1,1,0.0,100.0,28.0,27.0,47.8,Los Angeles Kings,@,0.6,1.1,1.25,3.0,3.5,3.6,3.2,24.999999999999996,62.660000000000004,31.6,30.2,44.04
Calgary Flames,2011-03-23,0,3,6,100.0,50.0,25.0,38.0,36.8,San Jose Sharks,@,0.8,1.0,1.2,3.2,3.0,3.2,3.3,24.999999999999996,62.660000000000004,29.4,29.2,44.279999999999994
Calgary Flames,2011-03-26,2,4,4,50.0,100.0,31.0,21.0,46.3,Edmonton Oilers,@,0.8,1.0,1.1,3.2,2.9,3.6,3.3,45.0,72.66,29.8,30.4,42.54
Calgary Flames,2011-03-30,0,2,4,14.3,66.7,25.0,22.0,49.1,Anaheim Ducks,vs,1.2,1.0,1.15,3.4,2.9,3.6,3.4,45.0,72.66,30.6,29.6,43.22
Calgary Flames,2011-04-01,2,3,2,0.0,66.7,25.0,27.0,53.1,St. Louis Blues,@,0.8,0.8,1.15,2.8,2.8,4.0,3.6,37.86,70.0,30.0,28.2,46.379999999999995
Calgary Flames,2011-04-03,2,2,1,0.0,100.0,36.0,35.0,43.6,Colorado Avalanche,@,1.0,0.8,1.15,2.6,2.8,3.4,3.5,32.86,76.67999999999999,26.8,27.0,46.620000000000005
Calgary Flames,2011-04-06,2,6,1,75.0,100.0,47.0,23.0,59.7,Edmonton Oilers,vs,1.2,1.0,1.15,2.8,3.0,3.4,3.3,32.86,76.67999999999999,28.4,28.6,45.78
Calgary Flames,2011-04-09,1,2,3,28.6,66.7,36.0,39.0,55.0,Vancouver Canucks,vs,1.6,1.2,1.15,3.4,3.3,2.4,3.0,27.859999999999996,86.67999999999999,32.8,25.6,50.36
Calgary Flames,2011-10-08,0,3,5,0.0,60.0,20.0,37.0,52.0,Pittsburgh Penguins,vs,1.4,1.3,1.2,3.0,3.2,2.2,2.9,23.579999999999995,80.02000000000001,33.8,29.2,52.1
Calgary Flames,2011-10-10,0,2,5,33.3,100.0,17.0,35.0,40.0,St. Louis Blues,@,1.4,1.1,1.15,3.2,3.0,2.4,3.2,20.72,78.68,32.8,32.2,52.68000000000001
Calgary Flames,2011-10-13,2,4,1,50.0,100.0,21.0,36.0,45.9,Montréal Canadiens,@,1.0,1.0,1.05,3.0,2.8,3.0,3.2,27.379999999999995,85.34,31.2,33.8,50.059999999999995
Calgary Flames,2011-10-15,0,2,3,0.0,100.0,32.0,25.0,36.1,Toronto Maple Leafs,@,1.0,1.1,1.05,3.4,3.1,3.0,3.2,37.379999999999995,85.34,28.2,34.0,50.519999999999996
Calgary Flames,2011-10-18,2,2,1,0.0,83.3,28.0,25.0,60.9,Edmonton Oilers,vs,0.6,1.1,1.05,2.6,3.0,3.4,2.9,22.379999999999995,85.34,25.2,34.4,45.8
Calgary Flames,2011-10-20,1,2,3,20.0,50.0,35.0,29.0,55.1,New York Rangers,vs,0.8,1.1,1.05,2.6,2.8,3.0,2.6,16.659999999999997,88.66,23.6,31.6,46.980000000000004
Calgary Flames,2011-10-22,0,0,2,0.0,100.0,33.0,14.0,48.4,Nashville Predators,vs,1.0,1.2,1.0,2.4,2.8,2.6,2.5,20.659999999999997,86.66,26.6,30.0,47.6
Calgary Flames,2011-10-26,2,4,2,33.3,50.0,34.0,36.0,44.1,Colorado Avalanche,vs,1.0,1.0,0.9,2.0,2.5,2.0,2.5,13.999999999999995,86.66,29.8,25.8,49.28
Calgary Flames,2011-10-28,2,3,1,0.0,100.0,18.0,29.0,45.3,St. Louis Blues,vs,1.0,1.0,1.0,2.0,2.7,2.2,2.6,10.659999999999997,76.66,32.4,25.8,48.92
Calgary Flames,2011-11-01,0,1,5,0.0,66.7,29.0,21.0,35.1,Vancouver Canucks,vs,1.4,1.0,1.1,2.2,2.4,1.8,2.6,10.659999999999997,76.66,29.6,26.6,50.760000000000005
Calgary Flames,2011-11-03,2,4,1,50.0,66.7,22.0,29.0,50.0,Detroit Red Wings,@,1.0,0.9,1.1,2.0,2.3,2.6,2.8,10.659999999999997,73.34,29.8,25.8,45.6
Calgary Flames,2011-11-04,0,1,2,0.0,100.0,30.0,44.0,50.8,Buffalo Sabres,@,1.2,1.1,1.1,2.4,2.4,2.2,2.4,16.659999999999997,76.68,27.2,25.8,44.58
Calgary Flames,2011-11-06,2,2,1,100.0,100.0,23.0,33.0,47.5,Colorado Avalanche,@,1.2,1.1,1.05,2.6,2.3,2.2,2.1,16.659999999999997,76.67999999999999,26.6,31.8,45.06
Calgary Flames,2011-11-08,0,0,3,0.0,50.0,41.0,26.0,35.1,Minnesota Wild,vs,1.2,1.1,1.1,2.2,2.1,2.0,2.1,30.0,86.67999999999999,24.4,31.2,45.739999999999995
Calgary Flames,2011-11-11,0,1,4,0.0,75.0,25.0,31.0,45.3,Chicago Blackhawks,@,0.8,1.1,1.1,1.6,1.9,2.4,2.1,30.0,76.67999999999999,29.0,30.6,43.7
Calgary Flames,2011-11-12,2,4,3,0.0,100.0,20.0,39.0,40.4,Colorado Avalanche,@,0.8,0.9,1.0,1.6,1.8,2.2,2.4,30.0,78.34,28.2,32.6,45.739999999999995
Calgary Flames,2011-11-15,0,1,3,0.0,100.0,39.0,32.0,49.1,Ottawa Senators,vs,0.8,1.0,1.1,1.6,2.0,2.6,2.4,19.999999999999996,85.0,27.8,34.6,43.82
Calgary Flames,2011-11-18,2,5,2,0.0,75.0,26.0,32.0,40.3,Chicago Blackhawks,vs,0.8,1.0,1.0,1.6,2.1,2.8,2.5,19.999999999999996,85.0,29.6,32.2,43.480000000000004
Calgary Flames,2011-11-21,0,1,4,50.0,66.7,28.0,30.0,38.6,Columbus Blue Jackets,@,0.8,1.0,1.0,2.2,2.2,3.0,2.5,0.0,80.0,30.2,32.0,42.04
Calgary Flames,2011-11-23,0,3,5,25.0,25.0,22.0,30.0,37.9,Detroit Red Wings,@,0.8,0.8,0.9,2.4,2.0,3.2,2.8,9.999999999999996,83.34,27.6,32.8,42.739999999999995
Calgary Flames,2011-11-25,0,0,2,0.0,100.0,24.0,24.0,42.9,St. Louis Blues,@,0.8,0.8,0.85,2.8,2.2,3.4,2.8,14.999999999999996,73.34,27.0,32.6,41.260000000000005
Calgary Flames,2011-11-27,2,5,2,0.0,80.0,35.0,21.0,42.3,Minnesota Wild,@,0.4,0.6,0.85,2.0,1.8,3.2,2.9,14.999999999999996,73.34,27.8,29.6,41.760000000000005
Calgary Flames,2011-11-29,2,1,0,0.0,100.0,29.0,26.0,44.8,Nashville Predators,vs,0.8,0.8,0.95,2.8,2.2,3.0,2.9,14.999999999999996,69.34,27.0,27.4,40.4
Calgary Flames,2011-12-01,1,3,3,0.0,100.0,35.0,33.0,37.9,Columbus Blue Jackets,vs,0.8,0.8,0.95,2.0,2.1,2.6,2.8,14.999999999999996,74.34,27.6,26.2,41.3
Calgary Flames,2011-12-03,2,5,3,66.7,100.0,32.0,29.0,54.7,Edmonton Oilers,@,1.0,0.9,1.0,2.4,2.4,2.4,2.8,4.999999999999997,81.0,29.0,26.8,41.16
Calgary Flames,2011-12-04,0,1,5,0.0,66.7,22.0,36.0,29.1,Vancouver Canucks,@,1.4,1.1,1.0,2.8,2.8,2.0,2.7,13.339999999999998,96.0,31.0,26.6,44.519999999999996
Calgary Flames,2011-12-06,2,7,6,50.0,100.0,35.0,34.0,43.5,Carolina Hurricanes,vs,1.4,0.9,0.95,3.0,2.5,2.6,2.9,13.339999999999998,89.34,30.6,29.0,41.76
Calgary Flames,2011-12-08,2,3,2,25.0,100.0,35.0,18.0,54.2,Colorado Avalanche,vs,1.4,1.1,1.05,3.4,3.1,3.4,3.2,23.339999999999996,93.34,30.6,31.6,42.0
Calgary Flames,2011-12-10,2,3,0,14.3,100.0,34.0,21.0,50.9,Edmonton Oilers,vs,1.4,1.1,1.05,3.8,2.9,3.8,3.2,28.339999999999996,93.34,31.8,30.0,43.879999999999995
Calgary Flames,2011-12-13,0,1,2,0.0,66.7,36.0,45.0,45.8,Nashville Predators,@,1.6,1.3,1.05,3.8,3.1,3.2,2.8,31.2,93.34,31.6,27.6,46.480000000000004
Calgary Flames,2011-12-15,1,4,5,33.3,0.0,27.0,34.0,44.6,Tampa Bay Lightning,@,1.2,1.3,1.05,3.0,2.9,3.0,2.5,17.859999999999996,86.68,32.4,30.8,44.7
Calgary Flames,2011-12-16,1,2,2,25.0,100.0,26.0,41.0,51.6,Florida Panthers,@,1.4,1.4,1.0,3.6,3.3,3.0,2.8,24.519999999999996,73.34,33.4,30.4,47.8
Calgary Flames,2011-12-18,0,2,4,40.0,71.4,24.0,25.0,47.5,Chicago Blackhawks,@,1.2,1.3,1.05,2.6,3.0,2.2,2.8,19.519999999999996,73.34,31.6,31.8,49.42
Calgary Flames,2011-12-20,2,2,1,0.0,100.0,30.0,30.0,59.1,Minnesota Wild,vs,0.8,1.1,0.95,2.4,3.1,2.6,3.2,22.519999999999996,67.62,29.4,33.2,48.08
Calgary Flames,2011-12-22,2,3,2,33.3,100.0,27.0,31.0,39.1,Detroit Red Wings,vs,0.8,1.2,1.05,2.2,3.0,2.8,3.0,19.659999999999997,67.62,28.6,35.0,49.720000000000006
Calgary Flames,2011-12-23,2,3,1,0.0,100.0,31.0,30.0,48.1,Vancouver Canucks,@,1.2,1.2,1.15,2.6,2.8,2.8,2.9,26.319999999999993,74.28,26.8,32.2,48.38
Calgary Flames,2011-12-27,2,1,1,33.3,100.0,26.0,28.0,33.9,Columbus Blue Jackets,@,1.4,1.4,1.15,2.4,3.0,2.0,2.5,19.659999999999997,94.28,27.6,31.4,49.08
Calgary Flames,2011-12-29,0,1,3,0.0,100.0,30.0,34.0,51.5,New York Islanders,@,1.6,1.4,1.25,2.2,2.4,1.8,2.0,21.319999999999997,94.28,27.6,28.8,45.540000000000006
Calgary Flames,2011-12-30,1,3,4,33.3,66.7,32.0,49.0,42.6,Ottawa Senators,@,1.6,1.2,1.15,2.0,2.2,1.6,2.1,13.319999999999997,100.0,28.8,30.6,46.34
Calgary Flames,2012-01-01,0,3,5,0.0,100.0,20.0,27.0,51.8,Nashville Predators,@,1.4,1.1,1.2,2.2,2.2,2.2,2.5,19.979999999999997,93.34,29.2,34.4,43.040000000000006
Calgary Flames,2012-01-03,0,1,3,0.0,33.3,19.0,21.0,37.0,Washington Capitals,@,1.0,1.1,1.2,2.2,2.4,2.8,2.8,13.319999999999997,93.34,27.8,33.6,45.58
Calgary Flames,2012-01-05,0,0,9,0.0,50.0,25.0,42.0,30.2,Boston Bruins,@,0.6,1.0,1.2,1.8,2.1,3.2,2.6,13.319999999999997,80.0,25.4,31.8,43.36
Calgary Flames,2012-01-07,2,3,1,33.3,100.0,36.0,28.0,46.0,Minnesota Wild,vs,0.2,0.9,1.1,1.6,1.9,4.8,3.3,6.659999999999997,70.0,25.2,34.6,42.62
Calgary Flames,2012-01-10,2,6,3,20.0,75.0,14.0,38.0,50.0,New Jersey Devils,vs,0.6,1.1,1.1,2.0,2.0,4.4,3.0,13.319999999999997,70.0,26.4,33.4,41.519999999999996
Calgary Flames,2012-01-12,2,1,0,0.0,100.0,19.0,23.0,39.1,Anaheim Ducks,vs,0.8,1.1,1.15,2.6,2.4,4.2,3.2,10.659999999999997,71.66,22.8,31.2,43.0
Calgary Flames,2012-01-14,0,1,4,33.3,75.0,30.0,24.0,52.0,Los Angeles Kings,vs,1.2,1.1,1.15,2.2,2.2,3.2,3.0,10.659999999999997,71.66,22.6,30.4,40.459999999999994
Calgary Flames,2012-01-17,1,1,1,20.0,100.0,28.0,31.0,40.7,San Jose Sharks,@,1.2,0.9,1.15,2.2,2.0,3.4,3.3,17.319999999999997,80.0,24.8,31.0,43.46
Calgary Flames,2012-01-19,2,1,1,33.3,100.0,25.0,32.0,43.1,Los Angeles Kings,@,1.4,0.8,1.1,2.4,2.0,1.8,3.3,21.319999999999997,90.0,25.4,28.8,45.56
Calgary Flames,2012-01-21,2,6,2,20.0,100.0,23.0,23.0,43.9,Edmonton Oilers,@,1.4,1.0,1.1,2.0,2.0,1.8,3.1,21.319999999999997,90.0,23.2,29.6,44.980000000000004
Calgary Flames,2012-01-24,0,0,1,0.0,100.0,25.0,27.0,48.9,San Jose Sharks,vs,1.4,1.1,1.1,2.0,2.3,1.6,2.9,21.319999999999997,95.0,25.0,26.6,43.760000000000005
Calgary Flames,2012-01-31,0,1,3,50.0,100.0,29.0,25.0,43.8,Detroit Red Wings,vs,1.0,1.1,1.1,1.8,2.0,1.8,2.5,21.319999999999997,95.0,26.2,27.4,45.720000000000006
Calgary Flames,2012-02-03,2,3,1,20.0,100.0,32.0,27.0,53.7,Chicago Blackhawks,vs,1.0,1.1,1.05,1.8,2.0,1.6,2.5,24.659999999999997,100.0,26.0,27.6,44.08
Calgary Flames,2012-02-06,1,2,2,25.0,100.0,26.0,33.0,41.1,Anaheim Ducks,@,1.2,1.3,1.1,2.2,2.3,1.6,1.7,24.659999999999997,100.0,26.8,26.8,46.67999999999999
Calgary Flames,2012-02-08,2,4,3,33.3,0.0,36.0,37.0,44.3,San Jose Sharks,@,1.0,1.2,1.15,2.4,2.2,1.8,1.8,22.999999999999996,100.0,27.0,27.0,46.28
Calgary Flames,2012-02-09,1,1,2,0.0,66.7,24.0,35.0,43.2,Phoenix Coyotes,@,1.0,1.2,1.15,2.0,2.0,2.0,1.8,25.659999999999997,80.0,29.6,29.8,46.36
Calgary Flames,2012-02-11,2,2,2,0.0,100.0,18.0,31.0,49.2,Vancouver Canucks,vs,1.2,1.1,1.1,2.2,2.0,2.2,2.0,25.659999999999997,73.34,29.4,31.4,45.22
Calgary Flames,2012-02-14,2,5,1,0.0,100.0,34.0,42.0,38.7,Toronto Maple Leafs,vs,1.6,1.3,1.1,2.4,2.1,2.0,1.8,15.659999999999997,73.34,27.2,32.6,46.3
Calgary Flames,2012-02-16,1,2,3,0.0,0.0,27.0,32.0,45.2,Dallas Stars,@,1.6,1.4,1.1,2.8,2.5,2.0,1.8,11.659999999999997,73.34,27.6,35.6,43.300000000000004
Calgary Flames,2012-02-18,2,1,0,0.0,100.0,18.0,28.0,55.6,Los Angeles Kings,@,1.6,1.3,1.15,2.8,2.6,2.2,2.0,6.659999999999997,53.339999999999996,27.8,35.4,44.12
Calgary Flames,2012-02-21,0,1,6,0.0,66.7,22.0,42.0,50.0,Edmonton Oilers,vs,1.6,1.3,1.2,2.2,2.1,1.6,1.8,0.0,73.34,24.2,33.6,46.38000000000001
Calgary Flames,2012-02-23,1,3,3,33.3,100.0,24.0,29.0,53.6,Phoenix Coyotes,vs,1.4,1.3,1.2,2.2,2.2,2.4,2.3,0.0,73.34,23.8,35.0,47.739999999999995
Calgary Flames,2012-02-25,1,4,4,33.3,85.7,21.0,45.0,44.1,Philadelphia Flyers,vs,1.2,1.4,1.25,2.4,2.4,2.6,2.3,6.659999999999997,73.34,25.0,34.6,48.620000000000005
Calgary Flames,2012-02-27,0,1,3,0.0,33.3,21.0,24.0,38.8,St. Louis Blues,vs,1.0,1.3,1.3,2.2,2.5,3.2,2.6,13.319999999999997,70.47999999999999,22.4,35.2,49.7
Calgary Flames,2012-03-01,2,4,2,50.0,83.3,31.0,31.0,37.9,Phoenix Coyotes,@,0.8,1.2,1.2,2.0,2.4,3.2,2.7,13.319999999999997,77.14,21.2,33.6,48.42
Calgary Flames,2012-03-02,0,2,3,20.0,100.0,29.0,38.0,41.8,Anaheim Ducks,@,0.8,1.2,1.2,2.6,2.4,3.6,2.6,23.319999999999997,73.8,23.8,34.2,44.879999999999995
Calgary Flames,2012-03-04,1,2,2,0.0,66.7,38.0,40.0,51.2,Dallas Stars,vs,0.8,1.1,1.1,2.8,2.5,3.0,2.7,27.319999999999993,80.46000000000001,25.2,33.4,43.239999999999995
Calgary Flames,2012-03-06,2,5,4,0.0,50.0,34.0,28.0,56.5,Montréal Canadiens,vs,0.8,1.0,1.15,2.6,2.5,2.8,2.7,20.659999999999997,73.8,28.0,35.6,42.76
Calgary Flames,2012-03-09,2,5,3,100.0,100.0,27.0,45.0,56.5,Winnipeg Jets,vs,1.0,1.0,1.2,2.8,2.5,2.8,3.0,13.999999999999996,66.66,30.6,32.2,45.239999999999995
Calgary Flames,2012-03-11,2,4,3,20.0,100.0,25.0,27.0,50.9,Minnesota Wild,@,1.4,1.1,1.2,3.6,2.8,2.8,3.0,34.0,80.0,31.8,36.4,48.779999999999994
Calgary Flames,2012-03-13,2,3,2,0.0,80.0,22.0,31.0,41.8,San Jose Sharks,vs,1.4,1.1,1.2,3.6,3.1,3.0,3.3,28.0,83.34,30.6,35.6,51.379999999999995
Calgary Flames,2012-03-15,2,4,1,0.0,100.0,19.0,28.0,52.5,Phoenix Coyotes,vs,1.8,1.3,1.3,3.8,3.3,2.8,2.9,23.999999999999996,79.34,29.2,34.2,51.379999999999995
Calgary Flames,2012-03-16,0,1,3,0.0,100.0,19.0,25.0,49.1,Edmonton Oilers,@,2.0,1.4,1.4,4.2,3.4,2.6,2.7,23.999999999999996,86.0,25.4,31.8,51.64
Calgary Flames,2012-03-18,1,1,1,0.0,100.0,31.0,18.0,50.0,Columbus Blue Jackets,vs,1.6,1.3,1.3,3.4,3.1,2.4,2.6,23.999999999999996,96.0,22.4,31.2,50.160000000000004
Calgary Flames,2012-03-20,1,1,2,0.0,80.0,32.0,33.0,48.0,Colorado Avalanche,@,1.4,1.4,1.3,2.6,3.1,2.0,2.4,3.9999999999999973,96.0,23.2,25.8,48.86
Calgary Flames,2012-03-22,1,2,2,33.3,83.3,29.0,30.0,48.4,Minnesota Wild,@,1.2,1.3,1.25,2.0,2.8,1.8,2.4,0.0,92.0,24.6,27.0,48.28
Calgary Flames,2012-03-24,0,1,4,0.0,100.0,36.0,20.0,36.5,Dallas Stars,@,1.0,1.4,1.25,1.8,2.8,1.8,2.3,6.659999999999997,92.66,26.0,26.8,49.6
Calgary Flames,2012-03-26,2,5,4,50.0,75.0,35.0,39.0,53.1,Dallas Stars,vs,0.6,1.3,1.15,1.2,2.7,2.4,2.5,6.659999999999997,92.66,29.4,25.2,46.4
Calgary Flames,2012-03-28,0,0,3,0.0,100.0,19.0,30.0,50.0,Los Angeles Kings,vs,1.0,1.3,1.15,2.0,2.7,2.6,2.5,16.659999999999997,87.66,32.6,28.0,47.2
Calgary Flames,2012-03-30,0,1,4,25.0,80.0,39.0,24.0,54.2,Colorado Avalanche,vs,0.8,1.1,1.1,1.8,2.2,3.0,2.5,16.659999999999997,87.66,30.2,30.4,47.2
Calgary Flames,2012-03-31,1,2,3,50.0,100.0,33.0,34.0,47.5,Vancouver Canucks,@,0.6,0.9,1.0,1.8,1.9,3.4,2.6,21.659999999999997,87.66,31.6,28.6,48.44
Calgary Flames,2012-04-05,2,3,2,0.0,100.0,28.0,34.0,48.2,Vancouver Canucks,vs,0.6,0.8,1.05,1.8,1.8,3.6,2.7,24.999999999999996,91.0,32.4,29.4,48.260000000000005
Calgary Flames,2012-04-07,2,5,2,0.0,80.0,23.0,25.0,55.9,Anaheim Ducks,vs,1.0,0.8,1.1,2.2,1.7,3.2,2.8,24.999999999999996,91.0,30.8,32.2,50.60000000000001
